GAME_ID,PERIOD,HOME_STARTERS,AWAY_STARTERS
22400063,4,"1627736, 1631093, 1631105, 1631323, 1641842","204456, 1626167, 1630167, 1631097, 1641767"
22400064,1,"203991, 1629027, 1629631, 1630552, 1630700","203471, 1627732, 1627827, 1629661, 1630560"
22400064,2,"203992, 1630168, 1630249, 1630552, 1642258","203471, 1629003, 1629651, 1630533, 1630592"
22400064,3,"203991, 1629027, 1629631, 1630552, 1630700","203471, 1627732, 1627827, 1629661, 1630560"
22400064,4,"203992, 1629027, 1630168, 1630552, 1642258","1627732, 1629651, 1630533, 1630592, 1641730"
22400065,1,"202710, 1626179, 1628389, 1629639, 1631107","203484, 1628976, 1630532, 1630591, 1631094"
22400065,2,"1626179, 1628418, 1629130, 1629312, 1631170","203914, 1628371, 1629021, 1630175, 1641710"
22400065,3,"202710, 1626179, 1628389, 1629639, 1631107","203484, 1628976, 1630532, 1630591, 1631094"
22400065,4,"1626179, 1628418, 1629130, 1629312, 1631170","203914, 1628371, 1629021, 1630175, 1630532, 1641710"
22400066,1,"201569, 203083, 1626162, 1630178, 1630231","201572, 203081, 203507, 1627752, 1629018"
22400066,2,"200768, 1626162, 1627824, 1628997, 1630231","203507, 1626153, 1626171, 1626192, 1631260"
22400066,3,"201569, 203083, 1626162, 1628997, 1630178","201572, 203081, 203507, 1627752, 1629018"
22400066,4,"200768, 201569, 1627824, 1628997, 1630178","203507, 1626153, 1626171, 1626192, 1627752"
22400067,1,"1627751, 1630193, 1630534, 1630567, 1641711","1628378, 1628386, 1629636, 1629731, 1630596"
22400067,2,"1628449, 1628981, 1630558, 1630567, 1642367","1627777, 1628378, 1630171, 1630241, 1630596"
22400067,3,"1627751, 1630534, 1630558, 1630567, 1641711","1628378, 1628386, 1629636, 1629731, 1630596"
22400067,4,"1628449, 1628981, 1630534, 1630558, 1642419","1627747, 1627777, 1628378, 1630171, 1630596"
22400068,1,"1627832, 1628415, 1630224, 1630578, 1631095","1628970, 1628998, 1630163, 1630208, 1641706"
22400068,2,"1629111, 1631106, 1641708, 1641715, 1642263","203552, 1628998, 1629684, 1630163, 1630208"
22400068,3,"1627832, 1628415, 1630224, 1630578, 1631095","203552, 1628970, 1628998, 1630163, 1630208"
22400068,4,"1630224, 1630578, 1631106, 1641715, 1642263","203552, 1628970, 1630163, 1630208, 1630544, 1631217"
22400069,1,"203468, 1627742, 1627749, 1628464, 1630529","202696, 203897, 1629632, 1630172, 1630581"
22400069,2,"1627742, 1629750, 1630526, 1630631, 1641722","1629659, 1630188, 1630245, 1630581, 1641763"
22400069,3,"203468, 1627742, 1627749, 1628464, 1629750","202696, 203897, 1629632, 1630172, 1630581"
22400069,4,"1627742, 1629750, 1630631, 1641722, 1642274","203897, 1629632, 1630172, 1630188, 1630245"
22400070,1,"1628374, 1629012, 1631117, 1641707, 1641718","203935, 1629630, 1630217, 1630583, 1641744"
22400070,2,"201988, 203903, 1628374, 1628381, 1641707","203935, 1629630, 1629723, 1630643, 1631222"
22400070,3,"1628374, 1629012, 1631117, 1641707, 1641718","203935, 1629630, 1630217, 1630583, 1641744"
22400070,4,"201988, 203903, 1628374, 1628381, 1641707","203935, 1629630, 1629723, 1631222, 1641744"
22400071,1,"201935, 1626181, 1627826, 1627884, 1629611","201142, 203078, 203994, 1626145, 1626164"
22400071,2,"201587, 1627739, 1627826, 1629599, 1629645","201142, 203078, 203994, 1628960, 1642345"
22400071,3,"201935, 1626181, 1627826, 1627884, 1629611","201142, 203078, 203994, 1626145, 1626164"
22400071,4,"1627739, 1627826, 1629599, 1629611, 1629645","201142, 203078, 203486, 203994, 1628420, 1628960"
22400071,5,"201935, 1626181, 1627826, 1627884, 1629599, 1630539","201142, 203078, 203994, 1626145, 1628960"
22400072,1,"203924, 1629014, 1629028, 1630166, 1641739","201939, 203110, 203952, 1630228, 1631218"
22400072,2,"203924, 1629014, 1630703, 1641712, 1642270","203937, 1626172, 1629001, 1630228, 1630541"
22400072,3,"203924, 1629014, 1629028, 1630166, 1641739","201939, 203110, 203952, 1630228, 1631218"
22400072,4,"203924, 1629014, 1629028, 1630166, 1641739","203937, 1626172, 1629001, 1630541, 1631218, 1641764"
22400073,1,"1628398, 1629673, 1641731, 1642259, 1642267","201143, 201950, 1627759, 1628369, 1628401"
22400073,2,"202685, 1629673, 1630557, 1642259, 1642273","201143, 201950, 1627759, 1630202, 1630214"
22400073,3,"1628398, 1629673, 1641731, 1642259, 1642267","201143, 201950, 1627759, 1628369, 1628401"
22400073,4,"202685, 1628398, 1629673, 1630557, 1642259","1627759, 1628401, 1629674, 1630202, 1630214"
22400074,1,"202681, 202691, 1629023, 1629029, 1629655","101108, 203084, 1630577, 1631110, 1641705"
22400074,2,"202691, 1628467, 1629029, 1629655, 1630702","101108, 1629640, 1630577, 1631110, 1641705"
22400074,3,"202681, 202691, 1629023, 1629029, 1629655","101108, 203084, 1630577, 1631110, 1641705"
22400074,4,"202691, 1628467, 1629029, 1629655, 1629656, 1641726","101108, 203084, 1629640, 1630577, 1641705"
22400075,1,"203932, 203999, 1627750, 1629008, 1631128","1628983, 1629652, 1630198, 1631096, 1631114"
22400075,2,"201566, 203967, 1627750, 1631124, 1631212","1627936, 1630598, 1631114, 1631172, 1641717, 1642349"
22400075,3,"203932, 203999, 1627750, 1629008, 1631128","1628983, 1629652, 1630198, 1631096, 1631114"
22400075,4,"201566, 203967, 1627750, 1631124, 1631212","1627936, 1629652, 1630598, 1631114, 1631172"
22400076,1,"201942, 1627734, 1628368, 1628989, 1631099","201144, 203497, 203944, 1630162, 1630183"
22400076,2,"201942, 1626168, 1628368, 1628989, 1631099","203944, 204060, 1628978, 1629638, 1629675"
22400076,3,"201942, 1627734, 1628368, 1628989, 1631099","201144, 203497, 203944, 1630162, 1630183"
22400076,4,"201942, 203458, 203926, 1628368, 1631099","201144, 203497, 1628978, 1629638, 1629675"
22400077,1,"203484, 1628976, 1630532, 1630591, 1631094","203471, 1627732, 1627827, 1629661, 1630560"
22400077,2,"203914, 1629021, 1629048, 1630175, 1641710","203471, 1629003, 1629651, 1630533, 1641730"
22400077,3,"203484, 1628976, 1630532, 1630591, 1631094","203471, 1627732, 1627827, 1629661, 1630560"
22400077,4,"203914, 1629021, 1630175, 1630532, 1641710","203471, 1629651, 1629661, 1630533, 1630560"
22400078,1,"1627751, 1630534, 1630558, 1630567, 1641711","200768, 203083, 1626162, 1628997, 1630178"
22400078,2,"1628449, 1630567, 1630618, 1642347, 1642367","200768, 202704, 203083, 1626162, 1628997"
22400078,3,"1627751, 1630534, 1630558, 1630567, 1641711, 1642367","200768, 203083, 1626162, 1628997, 1630178"
22400078,4,"1628449, 1630567, 1630618, 1642367, 1642419","200768, 201569, 1626162, 1628997, 1630231"
22400079,1,"203991, 1629027, 1629631, 1630552, 1630700","203552, 1628970, 1628998, 1630163, 1630208"
22400079,2,"203991, 1630249, 1630552, 1630700, 1642258","1628970, 1628998, 1630163, 1630208, 1630544"
22400079,3,"203991, 1629027, 1629631, 1630552, 1630700","203552, 1628970, 1628998, 1630163, 1630208"
22400079,4,"203991, 1629027, 1629726, 1630552, 1630700","203552, 203995, 1628970, 1630163, 1630182, 1630208"
22400080,1,"1628378, 1628386, 1629636, 1629731, 1630596","202699, 203501, 1630595, 1631093, 1631105"
22400080,2,"1627777, 1628378, 1629660, 1630171, 1630241, 1630596","1627736, 1631093, 1631105, 1631323, 1641842"
22400080,3,"1628378, 1628386, 1629636, 1629731, 1630596","202699, 203501, 1630595, 1631093, 1631105"
22400080,4,"1627747, 1627777, 1628378, 1629660, 1630241, 1630596","1627736, 1631093, 1631105, 1631323, 1641842"
22400081,1,"1626157, 1628384, 1628404, 1628969, 1628973","1626167, 1627783, 1629614, 1630169, 1630174"
22400081,2,"1626166, 1628404, 1628969, 1630540, 1630579","204456, 1630167, 1630543, 1631097, 1641716"
22400081,3,"1626157, 1628384, 1628404, 1628969, 1628973","1626167, 1627783, 1629614, 1630169, 1630174"
22400081,4,"1626157, 1626166, 1628384, 1628969, 1630540","204456, 1630167, 1630543, 1631097, 1641716"
22400082,1,"1627832, 1628415, 1630224, 1630578, 1631095","203935, 1629630, 1630217, 1630583, 1641744"
22400082,2,"1629111, 1631106, 1641708, 1641715, 1642263","203935, 1629630, 1629634, 1630217, 1631222"
22400082,3,"1627832, 1628415, 1630224, 1630578, 1631095","203935, 1629630, 1630217, 1630583, 1641744"
22400082,4,"1627832, 1631095, 1631106, 1641708, 1641715","203935, 1629630, 1629723, 1630217, 1631222, 1641744"
22400083,1,"201572, 203081, 203507, 1627752, 1629018","202696, 203897, 1629632, 1630172, 1630581"
22400083,2,"203507, 1626153, 1626171, 1626192, 1631260","1629632, 1630172, 1630188, 1630245, 1631207, 1641824"
22400083,3,"201572, 203081, 203507, 1627752, 1629018","202696, 203897, 1629632, 1630172, 1630581"
22400083,4,"203507, 1626153, 1626171, 1626192, 1631260","1629632, 1630172, 1630188, 1630245, 1631207"
22400084,1,"1628374, 1629012, 1631117, 1641707, 1641718","201939, 203110, 203952, 1630228, 1631218"
22400084,2,"201988, 203903, 1628374, 1628381, 1641707","203937, 1629001, 1630541, 1631218, 1641764"
22400084,3,"1628374, 1629012, 1631117, 1641707, 1641718","201939, 203110, 203952, 1630228, 1631218"
22400084,4,"203903, 1628374, 1628381, 1629234, 1641718","203937, 1626172, 1629001, 1630541, 1641764"
22400085,1,"2544, 203076, 1626156, 1629060, 1630559","201142, 203078, 203994, 1626145, 1626164"
22400085,2,"2544, 1626156, 1629060, 1629637, 1642261","203078, 203486, 1626220, 1628420, 1642346"
22400085,3,"2544, 203076, 1626156, 1629060, 1630559","201142, 203078, 203994, 1626145, 1626164"
22400085,4,"2544, 1629060, 1629216, 1629637, 1630559","201142, 203078, 1626220, 1628420, 1642346"
22400086,1,"203924, 1629014, 1629028, 1630166, 1641739","203468, 1627742, 1628464, 1629627, 1630529"
22400086,2,"203924, 1630703, 1631133, 1631200, 1642270","203468, 1627742, 1629750, 1630631, 1642274"
22400086,3,"203924, 1629014, 1629028, 1630166, 1641739","203468, 1627742, 1628464, 1629627, 1630529"
22400086,4,"1630166, 1630703, 1631133, 1631200, 1642270","203468, 1628464, 1629627, 1629750, 1641722"
22400087,1,"203932, 203999, 1627750, 1629008, 1631128","201935, 1626181, 1627826, 1627884, 1629611"
22400087,2,"201566, 203967, 1627750, 1629008, 1631212","201587, 1627739, 1629599, 1629645, 1630539"
22400087,3,"203932, 203999, 1627750, 1629008, 1631128","201935, 1626181, 1627826, 1627884, 1629611"
22400087,4,"201566, 203967, 1629008, 1631124, 1631212","201587, 1627739, 1627826, 1629599, 1629645"
22400088,1,"203552, 1628970, 1628998, 1630163, 1630208","202710, 1626179, 1628389, 1629639, 1631107"
22400088,2,"203552, 1628998, 1630163, 1630208, 1642275","202692, 202710, 1628418, 1629130, 1631170"
22400088,3,"203552, 1628970, 1628998, 1630163, 1630208","202710, 1626179, 1628389, 1629639, 1631107"
22400088,4,"1628970, 1628998, 1629684, 1630163, 1630544","202692, 202710, 1628418, 1629130, 1631107, 1631170"
22400089,1,"202699, 203501, 1630595, 1631093, 1631105","201143, 201950, 1627759, 1628369, 1628401"
22400089,2,"202699, 1627736, 1630191, 1630595, 1641842","201143, 1627759, 1628401, 1630202, 1630214"
22400089,3,"202699, 203501, 1630595, 1631093, 1631105","201143, 201950, 1627759, 1628369, 1628401"
22400089,4,"1627736, 1630191, 1630595, 1631093, 1631323","201143, 1627759, 1628401, 1630202, 1630214"
22400090,1,"1628398, 1629673, 1641731, 1642259, 1642267","1628378, 1628386, 1629636, 1629731, 1630596"
22400090,2,"1630215, 1630557, 1641731, 1642259, 1642273","1627777, 1628378, 1629660, 1629731, 1630171, 1630241, 1630596"
22400090,3,"202685, 1628398, 1629673, 1641731, 1642259","1628378, 1628386, 1629636, 1629731, 1630596"
22400090,4,"1630557, 1641731, 1642259, 1642267, 1642273","1627777, 1628378, 1630171, 1630241, 1630596"
22400091,1,"202696, 203897, 1629632, 1630172, 1630581","1628983, 1629652, 1631096, 1631114, 1641717"
22400091,2,"1629632, 1630172, 1630188, 1630581, 1641824","1627936, 1630198, 1631096, 1631114, 1642349"
22400091,3,"202696, 203897, 1629632, 1630172, 1630581","1628983, 1629652, 1631096, 1631114, 1641717"
22400091,4,"202696, 203897, 1630188, 1630245, 1630581, 1641763","1627936, 1630198, 1631096, 1631114, 1631172, 1642349"
22400092,1,"203935, 1628991, 1629630, 1630217, 1641744","203484, 1628976, 1630532, 1630591, 1631094"
22400092,2,"203935, 1628991, 1629630, 1630643, 1631222","203914, 1629021, 1629048, 1630175, 1641710, 1641724"
22400092,3,"203935, 1628991, 1629630, 1630217, 1641744","203484, 1628976, 1630532, 1630591, 1631094"
22400092,4,"203935, 1628991, 1629630, 1630643, 1631222","203484, 1629021, 1630175, 1641710, 1641724"
22400093,1,"201144, 203497, 203944, 1630162, 1630183","1627751, 1630534, 1630558, 1630567, 1641711"
22400093,2,"201144, 203497, 1628978, 1629638, 1629675","1628449, 1630558, 1630567, 1630618, 1642367, 1642419"
22400093,3,"201144, 203497, 203944, 1630162, 1630183","1627751, 1630534, 1630558, 1630567, 1641711"
22400093,4,"201144, 203497, 1628978, 1629638, 1629675","1628449, 1628981, 1630567, 1642347, 1642419"
22400094,1,"101108, 203084, 1630577, 1631110, 1641705","1627832, 1628415, 1630224, 1630578, 1631095"
22400094,2,"101108, 1629640, 1631103, 1641705, 1642264","1629111, 1631106, 1641708, 1641715, 1642263"
22400094,3,"101108, 203084, 1630577, 1631110, 1641705","1627832, 1628415, 1630224, 1630578, 1631095"
22400094,4,"1629640, 1630577, 1631103, 1641705, 1642264","1627832, 1628415, 1629111, 1631106, 1641708, 1641715"
22400095,1,"201142, 203994, 1626145, 1626164, 1642346","202681, 202691, 1629023, 1629029, 1629655"
22400095,2,"201142, 1626164, 1628420, 1642345, 1642346","202681, 1628467, 1629029, 1629655, 1629656"
22400095,3,"201142, 203994, 1626145, 1626164, 1642346","202681, 202691, 1629023, 1629029, 1629655"
22400095,4,"203486, 1626164, 1627814, 1628420, 1642346","202681, 202691, 1628467, 1629029, 1629655"
22400096,1,"2544, 203076, 1626156, 1629060, 1630559","201942, 1627734, 1628368, 1628989, 1631099"
22400096,2,"2544, 1626156, 1629060, 1629637, 1642261","201942, 1626168, 1628368, 1628989, 1631099"
22400096,3,"2544, 203076, 1626156, 1629060, 1630559","201942, 1627734, 1628368, 1628989, 1631099"
22400096,4,"2544, 1626156, 1629060, 1629637, 1642261","201942, 203458, 1628368, 1628989, 1631099"
22400097,1,"1626167, 1627783, 1629614, 1630169, 1630174","200768, 203083, 1626162, 1628997, 1630178"
22400097,2,"204456, 1627783, 1630167, 1630174, 1631097, 1641716","200768, 1627824, 1628997, 1630231, 1642272"
22400097,3,"1626167, 1627783, 1629614, 1630169, 1630174","200768, 203083, 1626162, 1628997, 1630178"
22400097,4,"204456, 1627783, 1630167, 1631097, 1641767","201569, 1627824, 1630178, 1630231, 1642272"
22400097,5,"1626167, 1627783, 1629614, 1630169, 1630174","201569, 203083, 1626162, 1628997, 1630178"
22400098,1,"203471, 1627732, 1627827, 1629661, 1630560","201572, 203081, 203507, 1627752, 1629018"
22400098,2,"203471, 1629651, 1630533, 1630553, 1641730","203507, 1626153, 1626171, 1626192, 1631260"
22400098,3,"203471, 1627732, 1627827, 1629661, 1630560","201572, 203081, 203507, 1627752, 1629018"
22400098,4,"203471, 1629651, 1630533, 1630560, 1641730","203507, 1626153, 1626171, 1626192, 1631260"
22400099,1,"203924, 1629014, 1629028, 1630166, 1641739","203468, 1627742, 1628464, 1629627, 1630529"
22400099,2,"203924, 1630703, 1631133, 1631200, 1642270","203468, 1629627, 1629750, 1641722, 1642274"
22400099,3,"203924, 1629014, 1629028, 1630166, 1641739","203468, 1627742, 1628464, 1629627, 1630529"
22400099,4,"203924, 1630703, 1631200, 1641739, 1642270","203468, 1629627, 1629750, 1630529, 1641722"
22400100,1,"1628983, 1629652, 1630598, 1631096, 1631114","203991, 1629027, 1630552, 1630700, 1642258"
22400100,2,"1628983, 1630198, 1631096, 1641717, 1642349","203991, 1629726, 1630249, 1630552, 1630700"
22400100,3,"1628983, 1629652, 1630598, 1631096, 1631114","203991, 1629027, 1630552, 1630700, 1642258"
22400100,4,"1627936, 1628983, 1631096, 1641717, 1642349","203991, 1629027, 1630249, 1630552, 1630700"
22400101,1,"201939, 203110, 203952, 1630228, 1631218","201935, 1626181, 1627826, 1627884, 1629611"
22400101,2,"203937, 1626172, 1627741, 1629001, 1630541","201587, 1626181, 1627739, 1627826, 1629599"
22400101,3,"201939, 203110, 203952, 1630228, 1631218","201935, 1626181, 1627826, 1627884, 1629611"
22400101,4,"203110, 1627741, 1629001, 1630541, 1641764","201587, 1627739, 1627826, 1629599, 1629645"
22400102,1,"203484, 1628976, 1630532, 1630591, 1631094","1626167, 1627783, 1629614, 1630169, 1630174"
22400102,2,"203914, 1629021, 1630175, 1630532, 1641710","204456, 1627783, 1630543, 1631097, 1641767"
22400102,3,"203484, 203914, 1628976, 1630591, 1631094","1626167, 1627783, 1629614, 1630169, 1630174"
22400102,4,"203914, 1629021, 1630591, 1641710, 1641724","1627783, 1629614, 1630543, 1631097, 1641767"
22400103,1,"203991, 1629027, 1630552, 1630700, 1642258","202685, 1628398, 1629673, 1641731, 1642259"
22400103,2,"1626204, 1629726, 1630249, 1630552, 1642258","1628398, 1630557, 1642259, 1642267, 1642273"
22400103,3,"203991, 1629027, 1630552, 1630700, 1642258","1628398, 1629673, 1641731, 1642259, 1642267"
22400103,4,"1626204, 1629726, 1630552, 1630700, 1631223","202685, 1628398, 1630557, 1642267, 1642273"
22400104,1,"201143, 201950, 1627759, 1628369, 1628401","201572, 203081, 203507, 1627752, 1629018"
22400104,2,"1627759, 1628401, 1628436, 1630202, 1630214","201572, 203081, 1626171, 1626192, 1629018"
22400104,3,"201143, 201950, 1627759, 1628369, 1628401","201572, 203081, 203507, 1627752, 1629018"
22400104,4,"1627759, 1628401, 1628436, 1630202, 1641775","203081, 203507, 1626153, 1626171, 1626192, 1627752"
22400105,1,"202710, 1626179, 1628389, 1629639, 1631107","202699, 203501, 1630595, 1631093, 1631105"
22400105,2,"202692, 202710, 1628418, 1629130, 1631170","1627736, 1630191, 1630595, 1631323, 1641842"
22400105,3,"202710, 1626179, 1628389, 1629639, 1631107","202699, 203501, 1630595, 1631093, 1631105"
22400105,4,"202710, 1628418, 1629130, 1629312, 1631170","1630191, 1630595, 1631323, 1641842"
22400106,1,"1626157, 1628384, 1628404, 1628969, 1628973","1628378, 1628386, 1629636, 1629731, 1630596"
22400106,2,"1626157, 1626166, 1628384, 1628969, 1630540","1627777, 1628378, 1629660, 1629731, 1630171, 1630241, 1630596"
22400106,3,"1626157, 1628384, 1628404, 1628969, 1628973","1628378, 1628386, 1629636, 1629731, 1630596"
22400106,4,"1626157, 1626166, 1628969, 1630540","1627747, 1627777, 1628378, 1630241, 1630596"
22400107,1,"1627751, 1629628, 1630558, 1630567, 1641711","203932, 203999, 1627750, 1629008, 1631128"
22400107,2,"1629628, 1630567, 1642347, 1642367, 1642419","201566, 203967, 1629008, 1631124, 1631212"
22400107,3,"1627751, 1629628, 1630558, 1630567, 1641711","203932, 203999, 1627750, 1629008, 1631128"
22400107,4,"1629628, 1630567, 1642347, 1642367, 1642419","201566, 203932, 1629008, 1631124, 1631212"
22400107,5,"1627751, 1629628, 1630534, 1630558, 1641711","203932, 203999, 1627750, 1629008, 1631128"
22400108,1,"203935, 1628991, 1630217, 1630583, 1641744","202696, 203897, 1629632, 1630172, 1630581"
22400108,2,"203935, 1628991, 1629634, 1631222, 1642377","203897, 1629632, 1630172, 1630188, 1641824"
22400108,3,"203935, 1628991, 1630217, 1630583, 1641744","202696, 203897, 1629632, 1630172, 1630581"
22400108,4,"203935, 1628991, 1629634, 1631222, 1641744, 1642377","1630172, 1630188, 1630245, 1631207, 1641763"
22400109,1,"101108, 203084, 1630577, 1631110, 1641705","1627832, 1628415, 1630224, 1630578, 1631095"
22400109,2,"101108, 1629640, 1630577, 1631103, 1641705","1627832, 1628415, 1631106, 1641708, 1641715"
22400109,3,"101108, 203084, 1630577, 1631110, 1641705","1627832, 1628415, 1630224, 1630578, 1631095"
22400109,4,"1629640, 1631103, 1631104, 1641705, 1642264","1627832, 1628415, 1630224, 1630578, 1631106"
