GAME_ID,PERIOD,HOME_PLAYERS,AWAY_PLAYERS
22401187,4,"1628436, 1629674, 1630202, 1631120, 1631248, 1641775","1629610, 1631111, 1631217, 1631301, 1641878, 1642275, 1642354, 203994"
22401188,1,"1629651, 1630553, 1630570, 1630592, 1630623, 1631166, 1631213, 1641727, 1641787","1626166, 1628969, 1629013, 1630173, 1630540, 1642278, 1642359, 200782"
22401188,2,"1629651, 1630553, 1630570, 1630592, 1630623, 1631166, 1631213, 1641727, 1641787","1626153, 1626166, 1629013, 1630173, 1630540, 1630699, 1641755, 1641817, 1642278, 1642359, 200782"
22401188,3,"1629651, 1630553, 1630570, 1630592, 1630623, 1631166, 1631213, 1641727, 1641787","1626166, 1629013, 1630173, 1630540, 1641755, 200782"
22401188,4,"1630553, 1630570, 1630592, 1630623, 1631166, 1631213, 1641787","1626153, 1626166, 1629013, 1630173, 1630699, 1641755, 1642278, 200782"
22401189,1,"1628386, 1629643, 1629750, 1631247, 1641734, 1641772, 1641854, 1642281, 202684","1626167, 1628418, 1629614, 1630167, 1630174, 1641716, 1642277, 204456"
22401189,2,"1629643, 1629750, 1631247, 1641734, 1641772, 1641854, 1642281, 202684","1626167, 1628418, 1629614, 1630167, 1630174, 1631245, 1641716, 1642277, 204456"
22401189,3,"1629643, 1629750, 1631247, 1641734, 1641772, 1641854, 1642281, 202684","1628396, 1628418, 1631245, 1641716, 1642277, 1642402, 1642484, 204456"
22401189,4,"1629643, 1631247, 1641734, 1641772, 1641854, 1642281, 202684","1628396, 1628418, 1631245, 1641716, 1642277, 1642402, 1642484"
22401189,5,"1641734, 1641772, 1641854, 1642281, 202684","1628396, 1631245, 1642277, 1642402, 1642484"
22401189,6,"1631247, 1641734, 1641772, 1641854, 1642281, 202684","1628396, 1631245, 1642277, 1642402, 1642484"
22401190,1,"1626179, 1629130, 1629312, 1630528, 1630558, 1631170, 1642276, 1642352, 203937","1630551, 1641732, 1641774, 1642259, 1642267, 1642273, 1642358"
22401190,2,"1626179, 1629312, 1630528, 1631170, 1642352, 203937","1630551, 1641732, 1641774, 1642259, 1642267, 1642273, 1642358"
22401190,3,"1626179, 1629130, 1629312, 1630528, 1630558, 1631170, 1642276, 1642352, 203937","1630551, 1641732, 1641774, 1642259, 1642267, 1642273, 1642358"
22401190,4,"1626179, 1630528, 1631170, 1642352, 203937","1630551, 1641732, 1641774, 1642267, 1642358"
22401191,1,"1629022, 1629656, 1630215, 1630542, 1630600, 1641720, 1641737, 1641741","1628989, 1629632, 1630172, 1630188, 1631207, 1641763, 1641824, 202696"
22401191,2,"1629022, 1629656, 1630215, 1630542, 1630600, 1641720, 1641737, 1641741","1628989, 1629632, 1629659, 1630172, 1630188, 1631207, 1641763, 1641824, 202696"
22401191,3,"1629022, 1629656, 1630215, 1630542, 1630600, 1641720, 1641737, 1641741","1628380, 1628975, 1629659, 1630172, 1630188, 1631207, 1641763, 1642443"
22401191,4,"1629022, 1629656, 1630215, 1630542, 1630600, 1641720, 1641737, 1641741","1628380, 1628975, 1629659, 1630172, 1630188, 1630604, 1641763, 1641801, 1642443"
22401192,1,"1626192, 1628398, 1630649, 1631123, 1631250, 1631260, 1641748, 1641753, 1641890","1627736, 1630194, 1631105, 1631204, 1631323, 1641842, 202699, 203501"
22401192,2,"1626192, 1630649, 1631123, 1631250, 1631260, 1641748, 1641753, 1641890","1627736, 1630194, 1630322, 1631204, 1631323, 1641752, 1641842, 1642449, 1642450"
22401192,3,"1626192, 1630649, 1631123, 1631250, 1641748, 1641753, 1641890","1627736, 1630194, 1630322, 1631204, 1631323, 1641842, 1642449, 1642450"
22401192,4,"1626192, 1630649, 1631123, 1631250, 1641748, 1641753, 1641890","1630194, 1630322, 1631199, 1631204, 1641752, 1642449, 1642450"
22401192,5,"1626192, 1631123, 1631250, 1641748, 1641890","1630322, 1631199, 1631204, 1641752, 1642449, 1642450"
22401193,1,"1627832, 1628415, 1630224, 1630578, 1631106, 1641708, 201145, 203500","1627750, 1629008, 1629618, 1631128, 1631212, 201566, 201599, 203932, 203999"
22401193,2,"1627832, 1628415, 1630224, 1630578, 1631106, 1641708, 201145, 203500","1627750, 1629008, 1629618, 1631128, 1631212, 201566, 201599, 203932, 203999"
22401193,3,"1627832, 1628415, 1628988, 1629111, 1630224, 1630578, 1631106, 1641708, 1641715, 1642263, 201145, 203500","1627750, 1629008, 1629618, 1631128, 1631212, 201566, 203932, 203999"
22401193,4,"1628988, 1629111, 1631223, 1631466, 1641715, 1642263, 1642368","1627750, 1629008, 1629618, 1630192, 1631124, 1631212, 1641725, 1641816, 201566, 201599"
22401194,1,"1628963, 1629723, 1630205, 1630643, 1631246, 1641713, 1642285, 1642530","1628997, 1629655, 1630230, 1630314, 1630539, 1630702, 1631108, 203915, 203957"
22401194,2,"1628963, 1629723, 1630205, 1630643, 1631246, 1641713, 1642285, 1642530","1628997, 1629655, 1630230, 1630539, 1630702, 1631108, 203915, 203957"
22401194,3,"1628963, 1629723, 1630205, 1630643, 1631246, 1641713, 1642285, 1642530","1628997, 1629655, 1630230, 1630539, 1630702, 1631108, 203915, 203939"
22401194,4,"1628963, 1629723, 1630205, 1630643, 1631246, 1641713, 1642285, 1642530","1628997, 1630539, 1630702, 1631108, 203915, 203939"
22401195,1,"1628978, 1629638, 1629675, 1630162, 1630183, 1641740, 201144, 203497, 203944","1629004, 1630531, 1630548, 1630695, 1631131, 1641718, 1641729, 1642271"
22401195,2,"1628978, 1629638, 1629675, 1630162, 1630183, 201144, 203497, 203944","1629004, 1630548, 1630695, 1631131, 1641718, 1641729, 1642271"
22401195,3,"1628978, 1629638, 1629675, 1630162, 1630183, 201144, 203497, 203944","1629004, 1630548, 1630695, 1631131, 1641718, 1641729, 1642271"
22401195,4,"1628978, 1629638, 1629675, 1630162, 1630183, 203497, 203944","1629004, 1630548, 1630695, 1631131, 1641718, 1641729, 1642271"
22401196,1,"1630283, 1630526, 1630631, 1631232, 1631288, 1631311, 1641810, 203901","1629026, 1630198, 1630598, 1631119, 1641745, 1641794, 1642382, 1642505"
22401196,2,"1630283, 1630526, 1630631, 1631232, 1631288, 1631311, 1641810, 203901","1629026, 1630198, 1630598, 1641745, 1641794, 1642349, 1642382, 1642505"
22401196,3,"1630283, 1630526, 1630631, 1631232, 1631288, 1631311, 1641810, 203901","1629026, 1630198, 1630598, 1641745, 1641794, 1642349, 1642382, 1642505"
22401196,4,"1630526, 1630631, 1631232, 1631288, 1631311, 1641810","1629026, 1630198, 1630598, 1641745, 1641794, 1642349, 1642382, 1642505"
22401197,1,"101108, 1629162, 1629640, 1630572, 1630577, 1631103, 1631104, 1642264, 202687, 203084","1630534, 1630567, 1630639, 1630658, 1642347, 1642367, 1642419, 202066"
22401197,2,"101108, 1629640, 1630572, 1630577, 1631103, 1631104, 1642264, 203084","1630534, 1630567, 1630639, 1630658, 1642347, 1642367, 1642419"
22401197,3,"101108, 1629640, 1630572, 1630577, 1631103, 1631104, 1642264, 202687, 203084","1630534, 1630567, 1630639, 1630658, 1642347, 1642367, 1642419"
22401197,4,"101108, 1629640, 1630572, 1630577, 1631103, 1631104, 1642264, 203084","1630534, 1630567, 1630639, 1630658, 1642347, 1642367, 1642419"
22401198,1,"1626172, 1627741, 1627780, 1630541, 1641764, 1642366, 201939, 202710, 203110","1626181, 1627732, 1627739, 1627826, 1627884, 1629599, 201935, 202695, 203992"
22401198,2,"1626172, 1627741, 1627780, 1630541, 1641764, 1642366, 201939, 202710, 203110","1626181, 1627732, 1627739, 1627826, 1627884, 1629599, 201935, 202695, 203992"
22401198,3,"1626172, 1627741, 1627780, 1630541, 1641764, 1642366, 201939, 202710, 203110","1626181, 1627732, 1627739, 1627826, 1627884, 201935, 202695, 203992"
22401198,4,"1626172, 1627780, 1630541, 1641764, 1642366, 201939, 202710, 203110","1626181, 1627732, 1627739, 1627826, 1627884, 201935, 202695, 203992"
22401198,5,"1626172, 1627741, 1627780, 1630541, 1641764, 201939, 202710, 203110","1626181, 1627739, 1627826, 1627884, 201935, 202695, 203992"
22401199,1,"1629680, 1630625, 1631133, 1631200, 1631303, 1631321, 1641712, 1641739, 1642270","1629003, 1630692, 1631132, 1641998, 1642261, 1642355, 202693, 203458"
22401199,2,"1629680, 1630625, 1631133, 1631200, 1631303, 1631321, 1641712, 1641739, 1642270","1629003, 1630692, 1631132, 1641998, 1642261, 1642355, 202693, 203458"
22401199,3,"1629680, 1630625, 1631133, 1631200, 1631303, 1631321, 1641712, 1641739, 1642270","1629003, 1630692, 1631132, 1641998, 1642261, 1642355, 202693, 203458"
22401199,4,"1629680, 1630625, 1631133, 1631200, 1631303, 1631321, 1641712","1629003, 1630692, 1631132, 1641998, 1642261, 1642355, 202693"
22401200,1,"1626168, 1627734, 1631099, 1631165, 1642269, 201942, 202685, 203897","1626145, 1626220, 1628420, 1628960, 1628998, 1631102, 1631221, 1642345, 1642346, 203486"
22401200,2,"1626168, 1627734, 1631099, 1631165, 1642269, 201942, 202685, 203897","1626145, 1626220, 1628420, 1628960, 1628998, 1631102, 1631221, 1642345, 1642346, 203486"
22401200,3,"1626168, 1627734, 1631099, 1631165, 1642269, 201942, 202685, 203897, 203926","1626145, 1626220, 1628420, 1628960, 1628998, 1631221, 1642345, 1642346, 203486"
22401200,4,"1626168, 1628365, 1629056, 1642269, 1642403, 202685, 203926","1626220, 1627814, 1628420, 1628960, 1629626, 1631102, 1631221, 1641779, 1642345, 1642346, 203486"
22401201,1,"1626171, 1627752, 1629018, 1631260, 1641748, 201572, 203081, 203114, 203507","1628976, 1629021, 1629048, 1630175, 1630591, 1631216, 1641710, 1641724, 1641783, 203484"
22401201,2,"1626171, 1627752, 1629018, 1631260, 201572, 203081, 203114, 203507","1628976, 1629021, 1629048, 1630175, 1630591, 1631216, 1641710, 1641724, 1641783, 203484"
22401201,3,"1626171, 1627752, 1629018, 1631260, 1641748, 201572, 203081, 203114, 203507","1628976, 1629021, 1629048, 1630175, 1630591, 1641710, 1641724, 1641783, 203484"
22401201,4,"1626171, 1629018, 1631260, 1641748, 201572, 203081, 203114, 203507","1628976, 1629021, 1629048, 1630591, 1641710, 1641724, 1641783, 203484"
22401202,1,"1626157, 1626166, 1628384, 1628404, 1628969, 1628973, 1630173, 1630540","1629027, 1629631, 1630168, 1630249, 1630552, 1630700, 1642258, 203991, 203992"
22401202,2,"1626157, 1626166, 1628384, 1628404, 1628969, 1628973, 1630173, 1630540","1629027, 1629631, 1630168, 1630249, 1630552, 1630700, 1642258, 203991, 203992"
22401202,3,"1626157, 1626166, 1628384, 1628404, 1628969, 1628973, 1630173, 1630540","1629027, 1629631, 1630168, 1630552, 1630700, 1642258, 203991, 203992"
22401202,4,"1626157, 1626166, 1628384, 1628404, 1628969, 1628973, 1630173, 1630540, 1630579","1629027, 1629631, 1630168, 1630249, 1630552, 1630700, 1642258, 203991, 203992"
22401203,1,"1627936, 1628392, 1628983, 1629026, 1629652, 1630198, 1630598, 1631114, 1641717","1629029, 1629655, 1629656, 1630230, 1641726, 1641765, 202681, 202691, 203915"
22401203,2,"1627936, 1628392, 1628983, 1629026, 1629652, 1630198, 1630598, 1631114, 1641717, 1642349","1629029, 1629655, 1629656, 1630230, 1641726, 1641765, 202681, 202691, 203915"
22401203,3,"1627936, 1628392, 1628983, 1629026, 1629652, 1630198, 1631114, 1641717","1629029, 1629655, 1629656, 1630230, 1641726, 202681, 202691, 203915"
22401203,4,"1627936, 1628392, 1628983, 1629026, 1629652, 1630598, 1631114, 1641717, 1641794, 1642349, 1642382","1629029, 1629655, 1629656, 1630230, 1630556, 1641726, 1641765, 1641789, 202681, 202691, 203915, 203939"
22401204,1,"1627832, 1628415, 1628988, 1630224, 1630578, 1631095, 1631106, 1641708","1626172, 1627741, 1627780, 1630228, 1630322, 1641764, 201939, 203110, 203937"
22401204,2,"1627832, 1628415, 1628988, 1630224, 1630578, 1631095, 1631106, 1641708","1627741, 1627780, 1630228, 1630311, 1630322, 1631218, 1641764, 201939, 203110, 203937"
22401204,3,"1627832, 1628415, 1628988, 1630224, 1630578, 1631095, 1631106, 1641708","1627741, 1627780, 1630228, 1630322, 1631218, 1641764, 201939, 203110"
22401204,4,"1627832, 1628415, 1628988, 1630224, 1630578, 1631095, 1631106, 1641708","1626172, 1627741, 1627780, 1630228, 1630322, 1631218, 1641764, 201939, 203110"
22401205,1,"1627759, 1628401, 1628436, 1630202, 1641809, 201143, 201950, 204001","1627736, 1630191, 1630194, 1630595, 1631093, 1631323, 1641709, 1641842, 202699, 203501"
22401205,2,"1627759, 1628401, 1629674, 1630202, 1641775, 201143, 201950, 204001","1627736, 1630191, 1630595, 1631093, 1631323, 1641709, 1641842, 202699, 203501"
22401205,3,"1627759, 1628401, 1628436, 1630202, 1641809, 201143, 201950, 204001","1627736, 1630191, 1630194, 1630595, 1631093, 1631204, 1631323, 1641709, 202699, 203501"
22401205,4,"1628401, 1629674, 1630202, 1630214, 1631120, 1641775, 1641809, 204001","1630191, 1630194, 1630595, 1631093, 1631111, 1631204, 1631323, 1641709, 1641842, 202699"
22401206,1,"1626179, 1628389, 1629130, 1629312, 1629639, 1630696, 1631170, 201567, 202710","1627751, 1628981, 1629628, 1630534, 1630558, 1641711, 1642266, 1642367, 1642419, 203482"
22401206,2,"1626179, 1628389, 1629130, 1629639, 1630696, 1631107, 1631170, 202710","1627751, 1629628, 1630534, 1630558, 1641711, 1642266, 1642347, 1642367, 1642419, 203482"
22401206,3,"1626179, 1628389, 1629130, 1629312, 1629639, 1630696, 1631107, 201567, 202710","1627751, 1629628, 1630534, 1630558, 1641711, 1642266, 1642347, 1642367, 1642419, 203482"
22401206,4,"1626179, 1628389, 1629312, 1629639, 1630696, 1631107, 1631170","1627751, 1629628, 1630534, 1630558, 1641711, 1642266, 1642347, 1642367, 1642419"
22401207,1,"1627749, 1628464, 1630527, 1630529, 1630530, 1631288, 1642274, 203468","1627734, 1628368, 1628370, 1628989, 1631099, 1631165, 1642403, 201942"
22401207,2,"1627749, 1628464, 1630527, 1630529, 1630530, 1631288, 1641810, 1641998, 1642274, 203468","1627734, 1628368, 1628370, 1628989, 1631099, 1631165, 1641732, 1642403, 201942, 203458"
22401207,3,"1627749, 1628464, 1630527, 1630529, 1630530, 1631288, 1642274, 203468","1627734, 1628368, 1628370, 1628989, 1631099, 1631115, 1631165, 201942"
22401207,4,"1627749, 1630527, 1630529, 1630530, 1631288, 1642274, 203468","1627734, 1628368, 1628370, 1628989, 1631099, 1631165, 1641732, 201942, 203458"
22401208,1,"1627747, 1627777, 1628378, 1628386, 1629636, 1629731, 1630171, 1630241, 202684","1629673, 1630215, 1630551, 1631098, 1641731, 1642259, 1642267, 202685"
22401208,2,"1627747, 1627777, 1628378, 1628386, 1629636, 1629660, 1629731, 1630171, 1630241","1628963, 1629673, 1630215, 1630264, 1630551, 1631098, 1641731, 1642259, 1642267"
22401208,3,"1627747, 1627777, 1628378, 1628386, 1629636, 1629731, 1630171, 1630241, 202684","1628963, 1629673, 1630215, 1630264, 1630551, 1631098, 1641731, 1642259, 1642267, 202685"
22401208,4,"1627747, 1627777, 1628378, 1628386, 1629636, 1629660, 1629731, 1630171, 1630241, 202684","1629673, 1630215, 1630551, 1631098, 1641731, 1642259, 1642267, 202685"
22401209,1,"1626162, 1627824, 1630178, 1630231, 1641741, 1642272, 202331, 203083, 203954","1626167, 1627783, 1629614, 1630167, 1630169, 1631097, 1641716, 1642277, 204456"
22401209,2,"1626162, 1627824, 1630178, 1630231, 1641741, 1642272, 202331, 202704, 203083, 203954","1626167, 1627783, 1629614, 1630167, 1630169, 1631097, 1641716, 1642277, 204456"
22401209,3,"1626162, 1627824, 1630178, 1630231, 1641741, 1642272, 202331, 203083","1626167, 1627783, 1629614, 1630167, 1630169, 1631097, 1641716, 1642277, 204456"
22401209,4,"1626162, 1630178, 1630231, 1641741, 1642272, 202331, 202704, 203083","1626167, 1627783, 1629614, 1630167, 1630169, 1631097, 1631245, 1641716, 1642277, 1642402, 204456"
22401210,1,"1628978, 1629638, 1629675, 1630162, 1630183, 1642265, 201144, 203497, 203944","1626156, 1629060, 1629216, 1629629, 1630559, 1631108, 1631132, 1642261, 203076"
22401210,2,"1628978, 1629638, 1629675, 1630162, 1630183, 201144, 203497, 203944","1629060, 1629216, 1629629, 1630559, 1631108, 1631132, 1642261, 203076"
22401210,3,"1628978, 1629638, 1629675, 1630162, 1630183, 1642265, 201144, 203497, 203944","1626156, 1629060, 1629216, 1629629, 1630559, 1631108, 1642261, 203076"
22401210,4,"1628978, 1629638, 1629675, 1630162, 1630183, 1642265, 201144, 203497, 203944","1626156, 1629060, 1629216, 1629629, 1630559, 1631108, 1631132, 1642261, 203076"
22401211,1,"1628991, 1629630, 1629634, 1630217, 1630583, 1630590, 1630643, 1631222, 1642377, 203935","1627732, 1627827, 1629003, 1629651, 1629661, 1630549, 1630553, 1630592, 1641730, 203471"
22401211,2,"1628991, 1629630, 1629634, 1630217, 1630583, 1630590, 1630643, 1631222, 1642377, 203935","1627732, 1627827, 1629003, 1629651, 1629661, 1630549, 1630553, 1630592, 1641730, 203471"
22401211,3,"1628991, 1629630, 1629634, 1630217, 1630583, 1630590, 1630643, 1631222, 1642377, 203935","1627732, 1627827, 1629003, 1629651, 1629661, 1630549, 1630553, 1630592, 1641730, 203471"
22401211,4,"1628991, 1629630, 1629634, 1629723, 1630217, 1630583, 1630590, 1630658, 1631222, 1642377, 1642530, 203935","1627732, 1627827, 1629003, 1629651, 1629661, 1630549, 1630553, 1630570, 1630592, 1641730, 203471"
22401212,1,"1628366, 1629632, 1629659, 1630172, 1630188, 1630245, 1630581, 1641766, 1641824, 203897","1628970, 1628998, 1630182, 1630208, 1631109, 1641706, 1642275, 1642354, 203995"
22401212,2,"1628366, 1629632, 1629659, 1630172, 1630188, 1630245, 1630581, 1641763, 1641766, 1641824, 203897","1628970, 1628998, 1630182, 1630208, 1631109, 1631209, 1641706, 1642275, 203552, 203995"
22401212,3,"1628366, 1629632, 1629659, 1630172, 1630188, 1630245, 1630581, 1641766, 1641824, 203897","1628970, 1628998, 1630182, 1630208, 1631109, 1631209, 1641706, 1642275, 203995"
22401212,4,"1628366, 1629632, 1630172, 1630188, 1630245, 1630581, 1641763, 203897","1628970, 1628998, 1630182, 1631209, 1631217, 1641706, 1642275, 201959, 203995"
22401213,1,"1627750, 1629008, 1631124, 1631128, 1631212, 201566, 203932, 203999","1626181, 1627739, 1627826, 1628964, 1629599, 1629645, 1630538, 1641757, 201587, 201935"
22401213,2,"1627750, 1629008, 1631124, 1631128, 1631212, 201566, 201599, 203932, 203999","1626181, 1627739, 1627826, 1628964, 1629599, 1629645, 1630538, 1641757, 201587, 201935"
22401213,3,"1627750, 1629008, 1631124, 1631128, 1631212, 201566, 203932, 203999","1626181, 1627739, 1627826, 1628964, 1629599, 1629645, 1630538, 1641757, 201587, 201935"
22401213,4,"1627750, 1629618, 1630192, 1631124, 1631212, 1641816, 201566, 201599","1626181, 1627826, 1628964, 1629599, 1629645, 1630538, 1630539, 1641757, 201935"
22401214,1,"1628374, 1628381, 1629012, 1631117, 1641718, 1641729, 1642268, 1642271, 203903","1626145, 1626164, 1626220, 1628420, 1628960, 1642345, 1642346, 201142, 203994"
22401214,2,"1628374, 1628381, 1629012, 1630548, 1631117, 1641718, 1642268, 1642271, 203903","1626145, 1626164, 1626220, 1628420, 1628960, 1629006, 1642346, 201142, 203486, 203994"
22401214,3,"1628374, 1628381, 1629012, 1631117, 1641718, 1641729, 1642271, 203903","1626145, 1626164, 1626220, 1628420, 1628960, 1642346, 201142, 203486, 203994"
22401214,4,"1628374, 1628381, 1629012, 1630548, 1631117, 1641718, 1642268, 1642271, 203903","1626145, 1626164, 1626220, 1628420, 1628960, 1629006, 1642346, 201142, 203486, 203994"
22401215,1,"1629014, 1630166, 1630625, 1630703, 1631101, 1631133, 1641739, 1642270, 203924","101108, 1629646, 1630170, 1630577, 1631103, 1631104, 1631110, 1641705, 203084"
22401215,2,"1629014, 1630166, 1630625, 1630703, 1631101, 1631133, 1641739, 1642270, 203924","1629646, 1630170, 1630572, 1630577, 1631103, 1631104, 1631110, 1641705, 203084"
22401215,3,"1629014, 1630166, 1630703, 1631101, 1631133, 1641739, 1642270, 203924","1629646, 1630170, 1630572, 1630577, 1631103, 1631104, 1631110, 1641705, 203084"
22401215,4,"1629014, 1630166, 1630703, 1631101, 1631133, 1641739, 203924","1629646, 1630170, 1630572, 1630577, 1631103, 1631104, 1631110, 1641705, 203084"
22401216,1,"1626167, 1627783, 1628418, 1629614, 1630167, 1630169, 1631097, 1641716, 1642277, 204456","1627749, 1628464, 1629750, 1630527, 1630529, 1630530, 1642274, 203468"
22401216,2,"1626167, 1627783, 1628418, 1629614, 1630167, 1630169, 1631097, 1641716, 1642277, 204456","1627749, 1628464, 1630527, 1630529, 1630530, 1631288, 1642274, 203468"
